order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated,for_rider_delta_seconds,is_rider_influenced
ORD_02916,REST_017,fast_food,large,2024-01-06 16:58:00,2024-01-06 17:18:00,2024-01-06 17:20:00,18.0,20.0,5,0.25,3.17,0,0,0,-120.0,0
ORD_02917,REST_003,fast_food,small,2024-06-01 05:02:00,2024-06-01 05:20:12,2024-06-01 05:26:12,19.2,18.2,3,0.15,3.17,0,0,0,-360.0,0
ORD_02923,REST_031,casual_dining,small,2024-06-27 01:55:00,2024-06-27 02:18:42,2024-06-27 02:24:42,24.7,23.7,1,0.05,5.45,0,0,0,-360.0,0
ORD_02929,REST_003,fast_food,small,2024-02-03 23:33:00,2024-02-03 23:59:06,2024-02-04 00:04:06,25.1,26.1,3,0.15,4.77,0,0,0,-300.0,0
ORD_02932,REST_011,cloud_kitchen,medium,2024-06-25 06:49:00,2024-06-25 07:08:18,2024-06-25 07:10:18,18.3,19.3,3,0.15,3.54,0,0,0,-120.0,0
ORD_02935,REST_018,fast_food,small,2024-06-10 18:08:00,2024-06-10 18:26:48,2024-06-10 18:29:48,17.8,18.8,3,0.15,6.14,1,0,0,-180.0,0
ORD_02938,REST_049,casual_dining,medium,2024-03-25 12:25:00,2024-03-25 13:10:12,2024-03-25 13:13:12,44.2,45.2,11,0.75,6.41,1,1,0,-180.0,0
ORD_02945,REST_029,cloud_kitchen,large,2024-05-25 08:03:00,2024-05-25 08:37:48,2024-05-25 08:41:48,34.8,34.8,7,0.35,4.4,0,0,0,-240.0,0
ORD_02948,REST_046,fast_food,small,2024-04-13 18:13:00,2024-04-13 18:25:12,2024-04-13 18:23:12,12.2,12.2,4,0.2,2.85,0,0,0,120.0,0
ORD_02950,REST_030,cloud_kitchen,medium,2024-01-13 05:15:00,2024-01-13 05:33:30,2024-01-13 05:35:30,19.5,18.5,2,0.1,3.04,0,0,0,-120.0,0
ORD_02952,REST_028,cloud_kitchen,medium,2024-05-05 07:13:00,2024-05-05 07:36:00,2024-05-05 07:39:00,21.0,23.0,5,0.25,5.21,0,0,0,-180.0,0
ORD_02955,REST_012,cloud_kitchen,large,2024-03-07 05:28:00,2024-03-07 06:04:24,2024-03-07 06:08:24,36.4,36.4,9,0.45,4.21,0,0,0,-240.0,0
ORD_02956,REST_015,cloud_kitchen,large,2024-05-16 10:41:00,2024-05-16 11:08:48,2024-05-16 11:10:48,28.8,27.8,11,0.55,3.18,1,0,0,-120.0,0
ORD_02957,REST_037,fast_food,large,2024-01-25 08:44:00,2024-01-25 09:16:24,2024-01-25 09:20:24,32.4,32.4,11,0.55,3.46,0,0,0,-240.0,0
ORD_02958,REST_049,casual_dining,medium,2024-02-14 16:17:00,2024-02-14 16:42:24,2024-02-14 16:45:24,26.4,25.4,5,0.25,6.31,0,0,0,-180.0,0
ORD_02959,REST_039,casual_dining,large,2024-05-31 16:09:00,2024-05-31 16:43:00,2024-05-31 16:48:00,33.0,34.0,9,0.45,2.82,0,0,0,-300.0,0
ORD_02960,REST_006,fast_food,large,2024-03-25 08:44:00,2024-03-25 09:14:06,2024-03-25 09:10:06,28.1,30.1,13,0.65,4.06,0,0,0,240.0,0
ORD_02961,REST_021,fast_food,small,2024-04-21 18:44:00,2024-04-21 19:15:06,2024-04-21 19:17:06,31.1,31.1,1,0.05,2.25,0,0,0,-120.0,0
ORD_02969,REST_028,cloud_kitchen,medium,2024-02-10 00:53:00,2024-02-10 01:21:36,2024-02-10 01:19:36,27.6,28.6,9,0.45,3.8,1,0,0,120.0,0
ORD_02971,REST_042,fast_food,large,2024-05-30 06:06:00,2024-05-30 06:39:06,2024-05-30 06:41:06,31.1,33.1,16,0.8,4.61,0,0,0,-120.0,0
ORD_02975,REST_038,cloud_kitchen,large,2024-03-06 12:06:00,2024-03-06 12:49:30,2024-03-06 12:55:30,44.5,43.5,20,1.0,7.13,1,1,0,-360.0,0
ORD_02980,REST_034,cloud_kitchen,small,2024-06-13 17:41:00,2024-06-13 18:04:30,2024-06-13 18:07:30,22.5,23.5,1,0.05,2.49,0,0,0,-180.0,0
ORD_02986,REST_027,cloud_kitchen,medium,2024-03-23 11:57:00,2024-03-23 12:22:36,2024-03-23 12:24:36,24.6,25.6,3,0.15,4.14,0,0,0,-120.0,0
ORD_02992,REST_013,cloud_kitchen,large,2024-05-15 13:58:00,2024-05-15 14:35:48,2024-05-15 14:33:48,37.8,37.8,14,0.9,8.0,0,1,0,120.0,0
ORD_02996,REST_048,fast_food,medium,2024-01-18 06:17:00,2024-01-18 06:37:30,2024-01-18 06:43:30,21.5,20.5,4,0.2,1.04,0,0,0,-360.0,0
ORD_02999,REST_003,fast_food,small,2024-04-28 06:22:00,2024-04-28 06:33:18,2024-04-28 06:37:18,12.3,11.3,2,0.1,4.07,0,0,0,-240.0,0
ORD_03002,REST_010,fast_food,large,2024-06-15 01:51:00,2024-06-15 02:14:54,2024-06-15 02:17:54,23.9,23.9,8,0.4,2.35,0,0,0,-180.0,0
ORD_03008,REST_015,cloud_kitchen,large,2024-02-13 13:01:00,2024-02-13 13:50:54,2024-02-13 13:53:54,48.9,49.9,19,1.0,8.1,0,1,0,-180.0,0
ORD_03010,REST_001,cloud_kitchen,large,2024-04-08 12:11:00,2024-04-08 13:00:42,2024-04-08 13:06:42,50.7,49.7,18,1.0,10.3,0,1,0,-360.0,0
ORD_03011,REST_024,fast_food,small,2024-01-24 16:59:00,2024-01-24 17:09:30,2024-01-24 17:13:30,10.5,10.5,2,0.1,2.12,0,0,0,-240.0,0
ORD_03013,REST_002,fast_food,medium,2024-04-17 04:15:00,2024-04-17 04:26:06,2024-04-17 04:28:06,12.1,11.1,9,0.45,6.9,1,0,0,-120.0,0
ORD_03015,REST_004,cloud_kitchen,large,2024-01-10 22:52:00,2024-01-10 23:26:06,2024-01-10 23:24:06,32.1,34.1,15,0.75,6.28,0,0,0,120.0,0
ORD_03020,REST_049,casual_dining,medium,2024-06-09 12:10:00,2024-06-09 12:51:42,2024-06-09 12:47:42,39.7,41.7,8,0.6,3.65,0,1,0,240.0,0
ORD_03021,REST_027,cloud_kitchen,medium,2024-02-22 16:01:00,2024-02-22 16:19:18,2024-02-22 16:26:18,19.3,18.3,3,0.15,6.28,0,0,0,-420.0,0
ORD_03024,REST_035,casual_dining,large,2024-05-13 20:24:00,2024-05-13 21:23:00,2024-05-13 21:29:00,60.0,59.0,30,1.0,9.46,0,1,0,-360.0,0
ORD_03025,REST_042,fast_food,large,2024-05-05 00:58:00,2024-05-05 01:16:48,2024-05-05 01:14:48,19.8,18.8,6,0.3,4.22,0,0,0,120.0,0
ORD_03026,REST_030,cloud_kitchen,medium,2024-05-30 04:14:00,2024-05-30 04:39:00,2024-05-30 04:41:00,23.0,25.0,7,0.35,7.49,0,0,0,-120.0,0
ORD_03028,REST_043,fast_food,small,2024-03-18 19:57:00,2024-03-18 20:17:12,2024-03-18 20:20:12,21.2,20.2,2,0.3,6.6,0,1,0,-180.0,0
ORD_03029,REST_027,cloud_kitchen,medium,2024-05-05 10:29:00,2024-05-05 10:50:42,2024-05-05 10:52:42,21.7,21.7,5,0.25,4.37,0,0,0,-120.0,0
ORD_03031,REST_043,fast_food,small,2024-02-25 03:20:00,2024-02-25 03:31:48,2024-02-25 03:36:48,10.8,11.8,1,0.05,3.33,0,0,0,-300.0,0
ORD_03032,REST_029,cloud_kitchen,large,2024-06-22 01:22:00,2024-06-22 01:58:36,2024-06-22 02:03:36,36.6,36.6,13,0.65,8.93,1,0,0,-300.0,0
ORD_03036,REST_041,casual_dining,large,2024-04-10 17:38:00,2024-04-10 18:16:12,2024-04-10 18:19:12,36.2,38.2,8,0.4,5.07,1,0,0,-180.0,0
ORD_03040,REST_028,cloud_kitchen,medium,2024-02-25 04:39:00,2024-02-25 04:48:18,2024-02-25 04:51:18,9.3,9.3,4,0.2,3.75,0,0,0,-180.0,0
ORD_03041,REST_008,fast_food,medium,2024-03-31 18:31:00,2024-03-31 18:51:42,2024-03-31 18:55:42,20.7,20.7,4,0.2,4.85,0,0,0,-240.0,0
ORD_03044,REST_012,cloud_kitchen,large,2024-03-17 02:24:00,2024-03-17 02:51:42,2024-03-17 02:49:42,26.7,27.7,8,0.4,4.72,0,0,0,120.0,0
ORD_03045,REST_035,casual_dining,large,2024-03-04 18:27:00,2024-03-04 19:12:48,2024-03-04 19:15:48,44.8,45.8,14,0.7,7.89,0,0,0,-180.0,0
ORD_03050,REST_018,fast_food,small,2024-06-19 15:24:00,2024-06-19 15:31:06,2024-06-19 15:37:06,7.1,7.1,1,0.05,2.25,0,0,0,-360.0,0
ORD_03051,REST_045,fast_food,large,2024-05-04 14:18:00,2024-05-04 14:49:30,2024-05-04 14:53:30,31.5,31.5,18,1.0,8.27,1,1,0,-240.0,0
ORD_03052,REST_035,casual_dining,large,2024-04-13 09:42:00,2024-04-13 10:20:00,2024-04-13 10:22:00,39.0,38.0,10,0.5,5.76,0,0,0,-120.0,0
ORD_03053,REST_010,fast_food,large,2024-04-18 20:22:00,2024-04-18 21:06:12,2024-04-18 21:09:12,42.2,44.2,16,1.0,6.58,0,1,0,-180.0,0
ORD_03054,REST_046,fast_food,small,2024-02-17 03:35:00,2024-02-17 03:52:42,2024-02-17 03:54:42,18.7,17.7,3,0.15,3.23,0,0,0,-120.0,0
ORD_03056,REST_016,casual_dining,small,2024-03-12 05:51:00,2024-03-12 06:05:36,2024-03-12 06:07:36,14.6,14.6,3,0.15,4.8,0,0,0,-120.0,0
ORD_03059,REST_031,casual_dining,small,2024-04-25 19:04:00,2024-04-25 19:44:00,2024-04-25 19:46:00,41.0,40.0,6,0.5,1.91,0,1,0,-120.0,0
ORD_03062,REST_049,casual_dining,medium,2024-02-02 12:13:00,2024-02-02 12:55:36,2024-02-02 12:52:36,40.6,42.6,12,0.8,9.45,1,1,0,180.0,0
ORD_03066,REST_036,fast_food,medium,2024-04-12 15:09:00,2024-04-12 15:34:24,2024-04-12 15:31:24,24.4,25.4,6,0.3,5.3,0,0,0,180.0,0
ORD_03073,REST_028,cloud_kitchen,medium,2024-05-03 17:26:00,2024-05-03 17:51:06,2024-05-03 17:53:06,26.1,25.1,10,0.5,2.94,0,0,0,-120.0,0
ORD_03075,REST_020,fast_food,large,2024-02-02 10:48:00,2024-02-02 11:12:12,2024-02-02 11:17:12,25.2,24.2,16,0.8,7.26,0,0,0,-300.0,0
ORD_03076,REST_010,fast_food,large,2024-04-19 18:42:00,2024-04-19 19:02:48,2024-04-19 19:05:48,20.8,20.8,7,0.35,4.05,0,0,0,-180.0,0
ORD_03083,REST_043,fast_food,small,2024-06-06 01:54:00,2024-06-06 02:08:48,2024-06-06 02:10:48,14.8,14.8,1,0.05,5.93,0,0,0,-120.0,0
ORD_03092,REST_011,cloud_kitchen,medium,2024-04-04 07:55:00,2024-04-04 08:23:36,2024-04-04 08:26:36,26.6,28.6,8,0.4,3.79,0,0,0,-180.0,0
ORD_03095,REST_022,cloud_kitchen,medium,2024-02-23 17:37:00,2024-02-23 18:02:36,2024-02-23 18:00:36,24.6,25.6,6,0.3,2.74,0,0,0,120.0,0
ORD_03099,REST_027,cloud_kitchen,medium,2024-05-20 10:32:00,2024-05-20 10:57:30,2024-05-20 11:00:30,23.5,25.5,6,0.3,5.31,0,0,0,-180.0,0
ORD_03104,REST_050,casual_dining,medium,2024-01-02 03:17:00,2024-01-02 03:46:36,2024-01-02 03:48:36,30.6,29.6,8,0.4,2.33,0,0,0,-120.0,0
ORD_03121,REST_004,cloud_kitchen,large,2024-02-23 10:12:00,2024-02-23 10:38:48,2024-02-23 10:45:48,27.8,26.8,9,0.45,5.62,1,0,0,-420.0,0
ORD_03124,REST_002,fast_food,medium,2024-02-04 09:57:00,2024-02-04 10:14:00,2024-02-04 10:17:00,18.0,17.0,6,0.3,4.59,0,0,0,-180.0,0
ORD_03128,REST_020,fast_food,large,2024-06-06 03:42:00,2024-06-06 04:07:24,2024-06-06 04:12:24,25.4,25.4,9,0.45,6.45,0,0,0,-300.0,0
ORD_03129,REST_016,casual_dining,small,2024-06-13 04:07:00,2024-06-13 04:29:00,2024-06-13 04:31:00,23.0,22.0,2,0.1,5.21,0,0,0,-120.0,0
ORD_03131,REST_017,fast_food,large,2024-03-29 10:10:00,2024-03-29 10:29:18,2024-03-29 10:33:18,18.3,19.3,7,0.35,5.43,0,0,0,-240.0,0
ORD_03138,REST_001,cloud_kitchen,large,2024-05-01 00:42:00,2024-05-01 01:06:30,2024-05-01 01:11:30,25.5,24.5,8,0.4,5.78,1,0,0,-300.0,0
ORD_03140,REST_029,cloud_kitchen,large,2024-01-27 00:00:00,2024-01-27 00:29:42,2024-01-27 00:31:42,30.7,29.7,9,0.45,5.96,0,0,0,-120.0,0
ORD_03149,REST_009,cloud_kitchen,small,2024-05-18 00:54:00,2024-05-18 01:13:54,2024-05-18 01:11:54,18.9,19.9,3,0.15,4.43,1,0,0,120.0,0
ORD_03150,REST_016,casual_dining,small,2024-03-18 02:39:00,2024-03-18 03:05:24,2024-03-18 03:10:24,27.4,26.4,1,0.05,3.49,0,0,0,-300.0,0
ORD_03153,REST_023,cloud_kitchen,small,2024-05-07 17:41:00,2024-05-07 18:07:18,2024-05-07 18:11:18,24.3,26.3,1,0.05,4.4,0,0,0,-240.0,0
ORD_03154,REST_036,fast_food,medium,2024-05-29 03:42:00,2024-05-29 04:04:48,2024-05-29 04:07:48,20.8,22.8,4,0.2,0.78,0,0,0,-180.0,0
ORD_03155,REST_017,fast_food,large,2024-03-02 23:25:00,2024-03-02 23:55:12,2024-03-02 23:57:12,29.2,30.2,14,0.7,4.25,0,0,0,-120.0,0
ORD_03156,REST_023,cloud_kitchen,small,2024-05-06 11:37:00,2024-05-06 11:57:30,2024-05-06 12:02:30,20.5,20.5,1,0.05,3.75,0,0,0,-300.0,0
ORD_03160,REST_021,fast_food,small,2024-02-06 14:26:00,2024-02-06 14:49:36,2024-02-06 14:53:36,24.6,23.6,3,0.35,3.67,1,1,0,-240.0,0
ORD_03167,REST_001,cloud_kitchen,large,2024-02-11 08:10:00,2024-02-11 08:36:36,2024-02-11 08:38:36,26.6,26.6,9,0.45,5.54,0,0,0,-120.0,0
ORD_03172,REST_050,casual_dining,medium,2024-02-15 03:22:00,2024-02-15 03:56:06,2024-02-15 03:52:06,32.1,34.1,9,0.45,5.48,0,0,0,240.0,0
ORD_03174,REST_049,casual_dining,medium,2024-01-09 06:07:00,2024-01-09 06:26:54,2024-01-09 06:23:54,18.9,19.9,3,0.15,5.72,0,0,0,180.0,0
ORD_03177,REST_039,casual_dining,large,2024-01-16 00:03:00,2024-01-16 00:37:00,2024-01-16 00:41:00,33.0,34.0,9,0.45,4.42,0,0,0,-240.0,0
ORD_03180,REST_040,casual_dining,small,2024-02-06 07:00:00,2024-02-06 07:22:24,2024-02-06 07:26:24,22.4,22.4,1,0.05,1.8,0,0,0,-240.0,0
ORD_03181,REST_009,cloud_kitchen,small,2024-02-29 02:24:00,2024-02-29 02:44:12,2024-02-29 02:46:12,21.2,20.2,1,0.05,1.28,0,0,0,-120.0,0
ORD_03184,REST_028,cloud_kitchen,medium,2024-04-17 22:27:00,2024-04-17 22:58:06,2024-04-17 22:56:06,29.1,31.1,5,0.25,6.42,0,0,0,120.0,0
ORD_03185,REST_005,casual_dining,medium,2024-02-02 00:50:00,2024-02-02 01:25:06,2024-02-02 01:21:06,34.1,35.1,3,0.15,5.33,0,0,0,240.0,0
ORD_03188,REST_028,cloud_kitchen,medium,2024-02-22 10:15:00,2024-02-22 10:36:12,2024-02-22 10:40:12,20.2,21.2,2,0.1,2.13,0,0,0,-240.0,0
ORD_03191,REST_048,fast_food,medium,2024-03-03 14:53:00,2024-03-03 15:20:30,2024-03-03 15:24:30,27.5,27.5,7,0.55,3.61,0,1,0,-240.0,0
ORD_03193,REST_025,cloud_kitchen,small,2024-04-07 19:13:00,2024-04-07 19:39:48,2024-04-07 19:42:48,27.8,26.8,4,0.4,4.58,1,1,0,-180.0,0
ORD_03195,REST_022,cloud_kitchen,medium,2024-02-23 16:08:00,2024-02-23 16:32:42,2024-02-23 16:36:42,25.7,24.7,7,0.35,7.03,1,0,0,-240.0,0
ORD_03206,REST_047,casual_dining,small,2024-05-25 14:54:00,2024-05-25 15:24:54,2024-05-25 15:22:54,29.9,30.9,4,0.4,4.57,0,1,0,120.0,0
ORD_03207,REST_045,fast_food,large,2024-06-16 01:29:00,2024-06-16 01:58:48,2024-06-16 02:03:48,29.8,29.8,13,0.65,6.93,1,0,0,-300.0,0
ORD_03213,REST_035,casual_dining,large,2024-02-22 06:48:00,2024-02-22 07:21:24,2024-02-22 07:25:24,34.4,33.4,12,0.6,7.1,0,0,0,-240.0,0
ORD_03214,REST_033,casual_dining,medium,2024-02-12 22:34:00,2024-02-12 23:08:48,2024-02-12 23:12:48,35.8,34.8,5,0.25,2.17,0,0,0,-240.0,0
ORD_03217,REST_008,fast_food,medium,2024-02-18 04:16:00,2024-02-18 04:38:24,2024-02-18 04:42:24,21.4,22.4,4,0.2,3.14,0,0,0,-240.0,0
ORD_03219,REST_034,cloud_kitchen,small,2024-06-25 22:41:00,2024-06-25 22:56:00,2024-06-25 22:59:00,16.0,15.0,2,0.1,1.73,1,0,0,-180.0,0
ORD_03229,REST_022,cloud_kitchen,medium,2024-05-17 06:23:00,2024-05-17 06:39:48,2024-05-17 06:42:48,15.8,16.8,1,0.05,3.4,0,0,0,-180.0,0
ORD_03234,REST_001,cloud_kitchen,large,2024-02-08 16:21:00,2024-02-08 16:56:30,2024-02-08 16:53:30,33.5,35.5,13,0.65,4.92,0,0,0,180.0,0
ORD_03236,REST_046,fast_food,small,2024-01-16 05:20:00,2024-01-16 05:42:12,2024-01-16 05:39:12,20.2,22.2,4,0.2,4.25,0,0,0,180.0,0
ORD_03237,REST_007,fast_food,small,2024-03-02 00:51:00,2024-03-02 01:04:24,2024-03-02 01:02:24,11.4,13.4,2,0.1,3.31,0,0,0,120.0,0
ORD_03238,REST_009,cloud_kitchen,small,2024-01-03 20:29:00,2024-01-03 20:54:48,2024-01-03 20:58:48,25.8,25.8,7,0.55,6.64,0,1,0,-240.0,0
ORD_03241,REST_001,cloud_kitchen,large,2024-04-23 02:09:00,2024-04-23 02:34:12,2024-04-23 02:39:12,25.2,25.2,12,0.6,4.04,1,0,0,-300.0,0
ORD_03243,REST_045,fast_food,large,2024-06-18 14:30:00,2024-06-18 15:08:42,2024-06-18 15:11:42,39.7,38.7,21,1.0,9.98,1,1,0,-180.0,0
ORD_03244,REST_044,casual_dining,large,2024-05-28 18:40:00,2024-05-28 19:18:00,2024-05-28 19:16:00,36.0,38.0,13,0.65,9.52,0,0,0,120.0,0
ORD_03245,REST_023,cloud_kitchen,small,2024-04-12 12:49:00,2024-04-12 13:13:12,2024-04-12 13:10:12,22.2,24.2,6,0.5,7.06,0,1,0,180.0,0
ORD_03247,REST_010,fast_food,large,2024-02-11 09:08:00,2024-02-11 09:30:54,2024-02-11 09:33:54,22.9,22.9,10,0.5,4.65,0,0,0,-180.0,0
ORD_03248,REST_050,casual_dining,medium,2024-04-27 19:12:00,2024-04-27 19:54:48,2024-04-27 19:56:48,43.8,42.8,12,0.8,9.4,0,1,0,-120.0,0
ORD_03250,REST_016,casual_dining,small,2024-04-17 01:48:00,2024-04-17 02:10:30,2024-04-17 02:14:30,23.5,22.5,2,0.1,4.13,0,0,0,-240.0,0
ORD_03251,REST_022,cloud_kitchen,medium,2024-01-10 23:44:00,2024-01-11 00:11:48,2024-01-11 00:15:48,27.8,27.8,5,0.25,2.78,1,0,0,-240.0,0
ORD_03253,REST_043,fast_food,small,2024-03-07 14:58:00,2024-03-07 15:16:48,2024-03-07 15:18:48,18.8,18.8,6,0.5,6.48,0,1,0,-120.0,0
ORD_03254,REST_015,cloud_kitchen,large,2024-03-22 09:32:00,2024-03-22 09:51:06,2024-03-22 09:54:06,20.1,19.1,9,0.45,9.86,0,0,0,-180.0,0
ORD_03256,REST_046,fast_food,small,2024-05-09 13:40:00,2024-05-09 14:05:06,2024-05-09 14:09:06,25.1,25.1,6,0.5,5.08,0,1,0,-240.0,0
ORD_03258,REST_020,fast_food,large,2024-04-10 17:21:00,2024-04-10 17:45:12,2024-04-10 17:41:12,22.2,24.2,6,0.3,4.35,0,0,0,240.0,0
ORD_03259,REST_043,fast_food,small,2024-02-02 09:00:00,2024-02-02 09:21:54,2024-02-02 09:27:54,21.9,21.9,8,0.4,4.8,1,0,0,-360.0,0
ORD_03260,REST_002,fast_food,medium,2024-05-19 12:42:00,2024-05-19 13:06:54,2024-05-19 13:11:54,25.9,24.9,9,0.65,5.43,1,1,0,-300.0,0
ORD_03265,REST_047,casual_dining,small,2024-01-01 09:54:00,2024-01-01 10:17:54,2024-01-01 10:19:54,23.9,23.9,1,0.05,3.0,0,0,0,-120.0,0
ORD_03268,REST_050,casual_dining,medium,2024-04-16 12:10:00,2024-04-16 12:47:12,2024-04-16 12:53:12,38.2,37.2,6,0.5,6.2,0,1,0,-360.0,0
ORD_03269,REST_009,cloud_kitchen,small,2024-02-05 21:40:00,2024-02-05 21:58:36,2024-02-05 22:00:36,17.6,18.6,1,0.25,5.12,0,1,0,-120.0,0
ORD_03270,REST_050,casual_dining,medium,2024-04-27 22:16:00,2024-04-27 22:41:42,2024-04-27 22:44:42,25.7,25.7,6,0.3,5.77,0,0,0,-180.0,0
ORD_03271,REST_005,casual_dining,medium,2024-01-23 01:22:00,2024-01-23 01:50:18,2024-01-23 01:55:18,28.3,28.3,5,0.25,2.71,0,0,0,-300.0,0
ORD_03278,REST_029,cloud_kitchen,large,2024-05-11 22:32:00,2024-05-11 23:02:36,2024-05-11 23:06:36,31.6,30.6,9,0.45,5.36,1,0,0,-240.0,0
ORD_03279,REST_026,fast_food,medium,2024-03-24 05:11:00,2024-03-24 05:36:48,2024-03-24 05:39:48,26.8,25.8,9,0.45,5.18,0,0,0,-180.0,0
ORD_03280,REST_030,cloud_kitchen,medium,2024-03-15 18:37:00,2024-03-15 19:02:00,2024-03-15 19:05:00,25.0,25.0,8,0.4,5.73,0,0,0,-180.0,0
ORD_03288,REST_023,cloud_kitchen,small,2024-06-12 14:03:00,2024-06-12 14:29:00,2024-06-12 14:32:00,27.0,26.0,2,0.3,4.85,0,1,0,-180.0,0
ORD_03290,REST_041,casual_dining,large,2024-01-10 15:17:00,2024-01-10 16:06:00,2024-01-10 16:09:00,48.0,49.0,15,0.75,6.17,1,0,0,-180.0,0
ORD_03293,REST_012,cloud_kitchen,large,2024-04-08 20:45:00,2024-04-08 21:37:54,2024-04-08 21:39:54,50.9,52.9,24,1.0,6.1,0,1,0,-120.0,0
ORD_03294,REST_024,fast_food,small,2024-03-02 15:50:00,2024-03-02 16:08:24,2024-03-02 16:06:24,17.4,18.4,2,0.1,1.7,0,0,0,120.0,0
ORD_03296,REST_024,fast_food,small,2024-04-14 21:49:00,2024-04-14 22:13:48,2024-04-14 22:10:48,22.8,24.8,4,0.4,5.09,0,1,0,180.0,0
ORD_03299,REST_033,casual_dining,medium,2024-02-20 21:47:00,2024-02-20 22:30:42,2024-02-20 22:28:42,43.7,43.7,9,0.65,8.57,0,1,0,120.0,0
ORD_03300,REST_043,fast_food,small,2024-03-31 20:35:00,2024-03-31 20:56:30,2024-03-31 20:59:30,21.5,21.5,4,0.4,4.79,0,1,0,-180.0,0
ORD_03301,REST_028,cloud_kitchen,medium,2024-04-10 09:33:00,2024-04-10 10:01:24,2024-04-10 09:59:24,26.4,28.4,10,0.5,6.32,0,0,0,120.0,0
ORD_03304,REST_039,casual_dining,large,2024-06-25 10:55:00,2024-06-25 11:35:24,2024-06-25 11:33:24,39.4,40.4,11,0.55,4.93,0,0,0,120.0,0
ORD_03306,REST_001,cloud_kitchen,large,2024-01-14 14:12:00,2024-01-14 15:03:48,2024-01-14 14:59:48,49.8,51.8,19,1.0,8.42,0,1,0,240.0,0
ORD_03309,REST_023,cloud_kitchen,small,2024-01-29 11:02:00,2024-01-29 11:28:30,2024-01-29 11:32:30,27.5,26.5,6,0.3,5.07,0,0,0,-240.0,0
ORD_03317,REST_020,fast_food,large,2024-03-29 11:20:00,2024-03-29 11:51:00,2024-03-29 11:57:00,32.0,31.0,10,0.5,4.04,0,0,0,-360.0,0
ORD_03318,REST_049,casual_dining,medium,2024-04-16 04:30:00,2024-04-16 04:59:00,2024-04-16 05:03:00,29.0,29.0,7,0.35,2.47,0,0,0,-240.0,0
ORD_03319,REST_029,cloud_kitchen,large,2024-03-05 12:06:00,2024-03-05 12:50:00,2024-03-05 12:48:00,42.0,44.0,20,1.0,6.27,0,1,0,120.0,0
ORD_03324,REST_047,casual_dining,small,2024-06-06 18:34:00,2024-06-06 19:01:42,2024-06-06 19:04:42,25.7,27.7,3,0.15,6.54,0,0,0,-180.0,0
ORD_03333,REST_021,fast_food,small,2024-01-05 13:09:00,2024-01-05 13:34:06,2024-01-05 13:40:06,25.1,25.1,3,0.35,6.03,0,1,0,-360.0,0
ORD_03336,REST_011,cloud_kitchen,medium,2024-01-26 18:35:00,2024-01-26 18:55:54,2024-01-26 18:50:54,18.9,20.9,6,0.3,3.8,0,0,0,300.0,0
ORD_03338,REST_029,cloud_kitchen,large,2024-05-04 00:28:00,2024-05-04 00:53:42,2024-05-04 00:57:42,26.7,25.7,9,0.45,3.49,0,0,0,-240.0,0
ORD_03344,REST_016,casual_dining,small,2024-04-18 17:32:00,2024-04-18 18:01:36,2024-04-18 18:03:36,29.6,29.6,1,0.05,4.87,0,0,0,-120.0,0
ORD_03346,REST_007,fast_food,small,2024-05-19 09:10:00,2024-05-19 09:23:30,2024-05-19 09:25:30,13.5,13.5,1,0.05,3.45,0,0,0,-120.0,0
ORD_03347,REST_024,fast_food,small,2024-03-01 05:02:00,2024-03-01 05:26:12,2024-03-01 05:29:12,22.2,24.2,6,0.3,6.53,0,0,0,-180.0,0
ORD_03348,REST_034,cloud_kitchen,small,2024-02-01 23:49:00,2024-02-02 00:11:54,2024-02-02 00:14:54,22.9,22.9,5,0.25,4.29,0,0,0,-180.0,0
ORD_03350,REST_030,cloud_kitchen,medium,2024-05-10 18:45:00,2024-05-10 19:10:00,2024-05-10 19:12:00,26.0,25.0,8,0.4,4.08,0,0,0,-120.0,0
ORD_03351,REST_003,fast_food,small,2024-01-06 11:08:00,2024-01-06 11:20:42,2024-01-06 11:22:42,13.7,12.7,1,0.05,3.9,0,0,0,-120.0,0
ORD_03352,REST_030,cloud_kitchen,medium,2024-01-30 13:15:00,2024-01-30 13:56:36,2024-01-30 13:54:36,40.6,41.6,10,0.7,6.62,0,1,0,120.0,0
ORD_03354,REST_040,casual_dining,small,2024-03-08 20:19:00,2024-03-08 20:40:48,2024-03-08 20:42:48,21.8,21.8,2,0.3,0.8,0,1,0,-120.0,0
ORD_03356,REST_016,casual_dining,small,2024-04-22 14:46:00,2024-04-22 15:22:06,2024-04-22 15:26:06,34.1,36.1,4,0.4,5.24,0,1,0,-240.0,0
ORD_03366,REST_044,casual_dining,large,2024-06-03 20:14:00,2024-06-03 21:02:54,2024-06-03 21:06:54,47.9,48.9,20,1.0,8.48,0,1,0,-240.0,0
ORD_03367,REST_037,fast_food,large,2024-02-16 23:09:00,2024-02-16 23:32:42,2024-02-16 23:29:42,23.7,23.7,13,0.65,3.67,0,0,0,180.0,0
ORD_03372,REST_047,casual_dining,small,2024-05-13 20:16:00,2024-05-13 20:50:36,2024-05-13 20:48:36,32.6,34.6,3,0.35,7.92,0,1,0,120.0,0
